n, m, tiempoTotal
200, 7075, 37482
200, 7080, 32778
200, 7085, 31318
200, 7090, 34957
200, 7095, 44202
200, 7100, 35736
200, 7105, 47922
200, 7110, 34215
200, 7115, 32736
200, 7120, 34649
200, 7125, 45639
200, 7130, 35399
200, 7135, 39542
200, 7140, 48148
200, 7145, 52957
200, 7150, 40138
200, 7155, 40396
200, 7160, 55517
200, 7165, 44012
200, 7170, 31040
200, 7175, 59833
200, 7180, 48871
200, 7185, 49100
200, 7190, 59059
200, 7195, 54921
200, 7200, 55357
200, 7205, 38359
200, 7210, 60347
200, 7215, 49304
200, 7220, 57959
200, 7225, 34583
200, 7230, 41347
200, 7235, 49048
200, 7240, 44301
200, 7245, 55822
200, 7250, 48458
200, 7255, 49010
200, 7260, 57853
200, 7265, 40986
200, 7270, 40634
200, 7275, 50146
200, 7280, 53842
200, 7285, 52388
200, 7290, 38914
200, 7295, 40283
200, 7300, 56004
200, 7305, 56732
200, 7310, 60784
200, 7315, 61039
200, 7320, 55870
200, 7325, 43014
200, 7330, 40307
200, 7335, 37745
200, 7340, 34019
200, 7345, 34738
200, 7350, 37604
200, 7355, 36398
200, 7360, 35946
200, 7365, 39400
200, 7370, 36316
200, 7375, 42808
200, 7380, 41300
200, 7385, 37403
200, 7390, 35672
200, 7395, 33308
200, 7400, 33213
200, 7405, 32392
200, 7410, 47536
200, 7415, 59745
200, 7420, 40593
200, 7425, 36774
200, 7430, 40889
200, 7435, 33206
200, 7440, 36187
200, 7445, 35530
200, 7450, 41924
200, 7455, 44002
200, 7460, 38067
200, 7465, 35203
200, 7470, 47069
200, 7475, 31330
200, 7480, 34648
200, 7485, 32434
200, 7490, 35597
200, 7495, 37942
200, 7500, 31081
200, 7505, 35268
200, 7510, 37185
200, 7515, 34572
200, 7520, 33714
200, 7525, 41282
200, 7530, 29639
200, 7535, 38286
200, 7540, 36686
200, 7545, 36047
200, 7550, 30353
200, 7555, 38314
200, 7560, 35103
200, 7565, 39395
200, 7570, 32290
200, 7575, 32844
200, 7580, 34705
200, 7585, 36300
200, 7590, 30936
200, 7595, 34784
200, 7600, 35567
200, 7605, 35369
200, 7610, 32438
200, 7615, 37193
200, 7620, 48694
200, 7625, 45570
200, 7630, 33617
200, 7635, 38021
200, 7640, 40413
200, 7645, 45105
200, 7650, 36978
200, 7655, 39482
200, 7660, 49504
200, 7665, 43352
200, 7670, 68108
200, 7675, 61243
200, 7680, 40879
200, 7685, 57172
200, 7690, 37447
200, 7695, 37799
200, 7700, 60424
200, 7705, 48154
200, 7710, 56767
200, 7715, 74213
200, 7720, 64017
200, 7725, 56274
200, 7730, 53429
200, 7735, 54770
200, 7740, 51625
200, 7745, 63876
200, 7750, 58349
200, 7755, 61097
200, 7760, 70521
200, 7765, 55161
200, 7770, 51735
200, 7775, 65006
200, 7780, 56343
200, 7785, 71677
200, 7790, 73233
200, 7795, 56895
200, 7800, 40363
200, 7805, 33519
200, 7810, 43689
200, 7815, 79651
200, 7820, 37559
200, 7825, 62524
200, 7830, 66881
200, 7835, 53316
200, 7840, 60837
200, 7845, 69087
200, 7850, 55036
200, 7855, 52983
200, 7860, 74502
200, 7865, 67005
200, 7870, 75653
200, 7875, 56173
200, 7880, 64432
200, 7885, 70178
200, 7890, 55503
200, 7895, 62080
200, 7900, 60136
200, 7905, 51702
200, 7910, 64271
200, 7915, 55006
200, 7920, 58906
200, 7925, 50886
200, 7930, 36126
200, 7935, 42593
200, 7940, 41087
200, 7945, 64041
200, 7950, 61031
200, 7955, 114837
200, 7960, 404356
200, 7965, 62143
200, 7970, 60504
200, 7975, 63500
200, 7980, 50480
200, 7985, 76403
200, 7990, 81394
200, 7995, 76679
200, 8000, 77015
200, 8005, 54675
200, 8010, 50633
200, 8015, 48924
200, 8020, 61183
200, 8025, 55197
200, 8030, 44485
200, 8035, 43669
200, 8040, 36909
200, 8045, 35894
200, 8050, 37004
200, 8055, 31474
200, 8060, 37157
200, 8065, 39510
200, 8070, 38824
200, 8075, 39326
200, 8080, 41234
200, 8085, 37309
200, 8090, 40021
200, 8095, 32986
200, 8100, 38454
200, 8105, 35789
200, 8110, 41067
200, 8115, 41137
200, 8120, 35821
200, 8125, 40508
200, 8130, 31731
200, 8135, 40879
200, 8140, 37571
200, 8145, 42685
200, 8150, 34698
200, 8155, 41892
200, 8160, 34313
200, 8165, 39886
200, 8170, 35267
200, 8175, 38106
200, 8180, 35579
200, 8185, 41886
200, 8190, 46636
200, 8195, 45623
200, 8200, 34296
200, 8205, 43309
200, 8210, 41207
200, 8215, 36319
200, 8220, 39529
200, 8225, 40500
200, 8230, 41135
200, 8235, 38412
200, 8240, 37876
200, 8245, 44337
200, 8250, 42913
200, 8255, 56148
200, 8260, 39347
200, 8265, 37799
200, 8270, 41819
200, 8275, 46670
200, 8280, 48477
200, 8285, 35373
200, 8290, 42562
200, 8295, 42288
200, 8300, 40336
200, 8305, 44840
200, 8310, 35417
200, 8315, 41221
200, 8320, 46052
200, 8325, 54513
200, 8330, 49958
200, 8335, 46464
200, 8340, 48927
200, 8345, 50931
200, 8350, 58548
200, 8355, 57551
200, 8360, 60147
200, 8365, 51875
200, 8370, 65563
200, 8375, 73137
200, 8380, 75985
200, 8385, 78818
200, 8390, 67201
200, 8395, 62502
200, 8400, 56054
200, 8405, 47680
200, 8410, 38809
200, 8415, 46471
200, 8420, 61653
200, 8425, 44743
200, 8430, 37976
200, 8435, 42977
200, 8440, 58120
200, 8445, 55692
200, 8450, 48935
200, 8455, 55275
200, 8460, 52437
200, 8465, 56717
200, 8470, 65875
200, 8475, 51979
200, 8480, 54798
200, 8485, 43660
200, 8490, 42553
200, 8495, 38966
200, 8500, 45283
200, 8505, 40692
200, 8510, 36375
200, 8515, 39299
200, 8520, 38923
200, 8525, 36101
200, 8530, 40928
200, 8535, 42392
200, 8540, 38645
200, 8545, 42566
200, 8550, 41000
200, 8555, 35467
200, 8560, 36422
200, 8565, 38884
200, 8570, 44516
200, 8575, 40970
200, 8580, 42073
200, 8585, 42402
200, 8590, 40741
200, 8595, 41983
200, 8600, 40839
200, 8605, 40130
200, 8610, 45914
200, 8615, 38021
200, 8620, 37332
200, 8625, 50254
200, 8630, 37772
200, 8635, 42811
200, 8640, 41820
200, 8645, 37770
200, 8650, 40474
200, 8655, 39471
200, 8660, 44331
200, 8665, 40079
200, 8670, 38501
200, 8675, 40350
200, 8680, 40562
200, 8685, 43237
200, 8690, 41774
200, 8695, 40620
200, 8700, 45468
200, 8705, 39080
200, 8710, 48815
200, 8715, 51342
200, 8720, 36734
200, 8725, 43656
200, 8730, 46169
200, 8735, 46678
200, 8740, 43030
200, 8745, 47015
200, 8750, 41774
200, 8755, 35772
200, 8760, 36796
200, 8765, 30906
200, 8770, 38254
200, 8775, 36758
200, 8780, 48472
200, 8785, 38481
200, 8790, 49964
200, 8795, 46310
200, 8800, 41072
200, 8805, 40380
200, 8810, 38992
200, 8815, 41799
200, 8820, 51294
200, 8825, 46408
200, 8830, 45043
200, 8835, 62630
200, 8840, 56552
200, 8845, 57675
200, 8850, 46423
200, 8855, 46565
200, 8860, 51726
200, 8865, 43489
200, 8870, 41500
200, 8875, 42022
200, 8880, 57265
200, 8885, 72322
200, 8890, 50749
200, 8895, 46553
200, 8900, 54299
200, 8905, 56478
200, 8910, 50189
200, 8915, 46891
200, 8920, 50960
200, 8925, 53559
200, 8930, 46368
200, 8935, 50181
200, 8940, 57836
200, 8945, 64306
200, 8950, 53179
200, 8955, 43528
200, 8960, 47395
200, 8965, 46006
200, 8970, 43674
200, 8975, 39668
200, 8980, 40318
200, 8985, 42218
200, 8990, 49960
200, 8995, 45143
200, 9000, 43670
200, 9005, 39388
200, 9010, 37975
200, 9015, 38329
200, 9020, 47803
200, 9025, 43370
200, 9030, 46250
200, 9035, 49394
200, 9040, 41864
200, 9045, 43355
200, 9050, 41375
200, 9055, 49911
200, 9060, 39946
200, 9065, 41599
200, 9070, 43136
200, 9075, 54449
200, 9080, 42479
200, 9085, 45316
200, 9090, 53976
200, 9095, 39732
200, 9100, 39927
200, 9105, 52969
200, 9110, 43828
200, 9115, 40267
200, 9120, 48196
200, 9125, 46159
200, 9130, 50544
200, 9135, 42938
200, 9140, 45429
200, 9145, 33332
200, 9150, 44179
200, 9155, 44796
200, 9160, 50876
200, 9165, 42184
200, 9170, 48307
200, 9175, 41211
200, 9180, 47581
200, 9185, 36743
200, 9190, 43251
200, 9195, 45538
200, 9200, 62900
200, 9205, 49301
200, 9210, 47202
200, 9215, 45454
200, 9220, 48469
200, 9225, 45542
200, 9230, 48714
200, 9235, 37986
200, 9240, 41101
200, 9245, 43596
200, 9250, 43616
200, 9255, 48309
200, 9260, 44494
200, 9265, 45066
200, 9270, 50196
200, 9275, 47525
200, 9280, 42761
200, 9285, 43070
200, 9290, 55378
200, 9295, 50095
200, 9300, 52618
200, 9305, 47674
200, 9310, 44545
200, 9315, 54353
200, 9320, 44890
200, 9325, 49488
200, 9330, 45477
200, 9335, 40430
200, 9340, 42785
200, 9345, 49591
200, 9350, 51343
200, 9355, 39120
200, 9360, 44132
200, 9365, 54293
200, 9370, 50980
200, 9375, 46471
200, 9380, 46453
200, 9385, 46135
200, 9390, 54674
200, 9395, 46641
200, 9400, 43993
200, 9405, 47092
200, 9410, 51943
200, 9415, 45946
200, 9420, 49770
200, 9425, 52521
200, 9430, 50468
200, 9435, 52954
200, 9440, 38744
200, 9445, 46563
200, 9450, 46745
200, 9455, 47656
200, 9460, 45179
200, 9465, 51824
200, 9470, 47574
200, 9475, 51802
200, 9480, 45928
200, 9485, 38375
200, 9490, 45855
200, 9495, 44249
200, 9500, 44793
200, 9505, 47816
200, 9510, 52513
200, 9515, 53315
200, 9520, 49986
200, 9525, 51019
200, 9530, 44959
200, 9535, 46543
200, 9540, 42753
200, 9545, 51758
200, 9550, 48922
200, 9555, 45513
200, 9560, 50294
200, 9565, 55793
200, 9570, 44192
200, 9575, 47192
200, 9580, 48640
200, 9585, 44743
200, 9590, 41075
200, 9595, 47133
200, 9600, 55981
200, 9605, 49635
200, 9610, 53398
200, 9615, 54494
200, 9620, 47388
200, 9625, 54405
200, 9630, 44550
200, 9635, 42467
200, 9640, 52115
200, 9645, 39776
200, 9650, 47433
200, 9655, 48960
200, 9660, 51304
200, 9665, 46083
200, 9670, 50619
200, 9675, 53516
200, 9680, 48769
200, 9685, 52862
200, 9690, 49247
200, 9695, 40506
200, 9700, 47026
200, 9705, 42590
200, 9710, 38529
200, 9715, 54500
200, 9720, 51074
200, 9725, 42566
200, 9730, 50977
200, 9735, 43727
200, 9740, 50493
200, 9745, 52678
200, 9750, 47332
200, 9755, 48335
200, 9760, 51181
200, 9765, 54476
200, 9770, 47413
200, 9775, 43622
200, 9780, 54930
200, 9785, 52536
200, 9790, 50101
200, 9795, 51648
200, 9800, 61262
200, 9805, 47438
200, 9810, 49182
200, 9815, 55422
200, 9820, 43738
200, 9825, 47122
200, 9830, 54848
200, 9835, 51468
200, 9840, 51353
200, 9845, 43113
200, 9850, 44261
200, 9855, 51952
200, 9860, 49811
200, 9865, 47522
200, 9870, 51617
200, 9875, 53820
200, 9880, 49012
200, 9885, 52847
200, 9890, 48074
200, 9895, 49341
200, 9900, 51223
200, 9905, 63782
200, 9910, 48932
200, 9915, 46490
200, 9920, 45334
200, 9925, 47014
200, 9930, 44310
200, 9935, 56921
200, 9940, 58479
200, 9945, 41120
200, 9950, 49582
200, 9955, 52028
200, 9960, 45632
200, 9965, 58448
200, 9970, 52561
200, 9975, 51100
200, 9980, 54577
200, 9985, 49384
200, 9990, 55259
200, 9995, 59155
200, 10000, 53738
200, 10005, 51427
200, 10010, 43508
200, 10015, 47650
200, 10020, 54742
200, 10025, 63402
200, 10030, 56118
200, 10035, 49369
200, 10040, 59547
200, 10045, 44450
200, 10050, 44920
200, 10055, 47210
200, 10060, 51361
200, 10065, 51115
200, 10070, 46166
200, 10075, 47932
200, 10080, 49402
200, 10085, 58166
200, 10090, 57852
200, 10095, 56574
200, 10100, 66252
200, 10105, 52734
200, 10110, 56433
200, 10115, 57458
200, 10120, 57140
200, 10125, 46055
200, 10130, 58953
200, 10135, 52919
200, 10140, 47309
200, 10145, 48846
200, 10150, 51438
200, 10155, 56170
200, 10160, 52173
200, 10165, 47064
200, 10170, 43261
200, 10175, 50346
200, 10180, 55688
200, 10185, 50750
200, 10190, 50885
200, 10195, 50331
200, 10200, 49124
200, 10205, 46959
200, 10210, 57994
200, 10215, 46255
200, 10220, 53515
200, 10225, 49454
200, 10230, 49753
200, 10235, 70726
200, 10240, 50595
200, 10245, 50784
200, 10250, 51728
200, 10255, 59149
200, 10260, 48816
200, 10265, 49290
200, 10270, 50191
200, 10275, 60689
200, 10280, 73737
200, 10285, 69107
200, 10290, 61453
200, 10295, 79115
200, 10300, 58874
200, 10305, 51298
200, 10310, 58702
200, 10315, 54254
200, 10320, 54395
200, 10325, 54643
200, 10330, 53665
200, 10335, 65782
200, 10340, 52977
200, 10345, 52872
200, 10350, 54102
200, 10355, 46604
200, 10360, 54963
200, 10365, 53812
200, 10370, 62719
200, 10375, 51912
200, 10380, 62225
200, 10385, 50163
200, 10390, 50094
200, 10395, 58166
200, 10400, 48148
200, 10405, 52527
200, 10410, 53280
200, 10415, 53098
200, 10420, 52858
200, 10425, 46419
200, 10430, 65116
200, 10435, 56826
200, 10440, 58627
200, 10445, 49691
200, 10450, 65854
200, 10455, 63043
200, 10460, 63788
200, 10465, 57315
200, 10470, 82166
200, 10475, 42456
200, 10480, 57437
200, 10485, 64157
200, 10490, 47371
200, 10495, 67868
200, 10500, 61617
200, 10505, 101425
200, 10510, 67643
200, 10515, 59228
200, 10520, 56523
200, 10525, 59674
200, 10530, 54081
200, 10535, 57406
200, 10540, 53692
200, 10545, 68187
200, 10550, 63955
200, 10555, 52547
200, 10560, 59192
200, 10565, 60754
200, 10570, 58117
200, 10575, 54984
200, 10580, 54211
200, 10585, 59104
200, 10590, 50652
200, 10595, 58153
200, 10600, 55977
200, 10605, 54672
200, 10610, 57154
200, 10615, 49616
200, 10620, 58220
200, 10625, 53023
200, 10630, 69954
200, 10635, 50903
200, 10640, 55766
200, 10645, 56286
200, 10650, 55250
200, 10655, 59461
200, 10660, 50743
200, 10665, 51731
200, 10670, 58496
200, 10675, 52847
200, 10680, 49762
200, 10685, 52446
200, 10690, 64320
200, 10695, 73031
200, 10700, 52443
200, 10705, 70386
200, 10710, 62278
200, 10715, 49707
200, 10720, 50415
200, 10725, 54725
200, 10730, 57749
200, 10735, 60963
200, 10740, 51358
200, 10745, 60168
200, 10750, 53127
200, 10755, 54251
200, 10760, 48143
200, 10765, 61263
200, 10770, 79244
200, 10775, 50642
200, 10780, 70176
200, 10785, 55316
200, 10790, 52216
200, 10795, 58725
200, 10800, 54241
200, 10805, 69764
200, 10810, 63589
200, 10815, 52311
200, 10820, 57487
200, 10825, 66773
200, 10830, 61732
200, 10835, 66085
200, 10840, 58747
200, 10845, 49151
200, 10850, 64376
200, 10855, 57337
200, 10860, 60599
200, 10865, 61548
200, 10870, 61958
200, 10875, 55717
200, 10880, 62405
200, 10885, 48370
200, 10890, 59007
200, 10895, 53849
200, 10900, 55956
200, 10905, 71280
200, 10910, 58626
200, 10915, 59218
200, 10920, 74931
200, 10925, 59870
200, 10930, 65023
200, 10935, 71717
200, 10940, 68866
200, 10945, 70980
200, 10950, 52534
200, 10955, 70987
200, 10960, 62014
200, 10965, 56397
200, 10970, 55291
200, 10975, 71830
200, 10980, 65041
200, 10985, 74016
200, 10990, 65951
200, 10995, 65495
200, 11000, 90543
200, 11005, 65878
200, 11010, 57840
200, 11015, 66048
200, 11020, 59013
200, 11025, 59704
200, 11030, 84439
200, 11035, 53099
200, 11040, 70218
200, 11045, 63364
200, 11050, 83099
200, 11055, 50913
200, 11060, 60149
200, 11065, 65380
200, 11070, 76717
200, 11075, 60070
200, 11080, 68702
200, 11085, 61859
200, 11090, 66632
200, 11095, 65363
200, 11100, 56943
200, 11105, 73204
200, 11110, 61993
200, 11115, 73460
200, 11120, 65155
200, 11125, 47940
200, 11130, 52384
200, 11135, 55650
200, 11140, 64559
200, 11145, 54633
200, 11150, 56458
200, 11155, 60405
200, 11160, 73986
200, 11165, 61372
200, 11170, 67918
200, 11175, 61819
200, 11180, 79158
200, 11185, 62076
200, 11190, 53255
200, 11195, 78722
200, 11200, 71577
200, 11205, 55978
200, 11210, 49256
200, 11215, 65516
200, 11220, 67765
200, 11225, 54006
200, 11230, 50204
200, 11235, 60037
200, 11240, 61208
200, 11245, 61960
200, 11250, 63432
200, 11255, 55755
200, 11260, 70899
200, 11265, 62596
200, 11270, 61918
200, 11275, 52764
200, 11280, 61644
200, 11285, 54923
200, 11290, 61258
200, 11295, 65281
200, 11300, 56620
200, 11305, 57800
200, 11310, 55465
200, 11315, 53564
200, 11320, 65362
200, 11325, 55643
200, 11330, 62630
200, 11335, 63373
200, 11340, 78945
200, 11345, 88405
200, 11350, 95175
200, 11355, 98399
200, 11360, 110520
200, 11365, 78636
200, 11370, 65962
200, 11375, 57064
200, 11380, 85664
200, 11385, 96585
200, 11390, 91831
200, 11395, 90724
200, 11400, 77893
200, 11405, 91197
200, 11410, 109811
200, 11415, 71757
200, 11420, 59334
200, 11425, 59328
200, 11430, 96173
200, 11435, 94472
200, 11440, 67077
200, 11445, 94571
200, 11450, 99352
200, 11455, 104869
200, 11460, 91529
200, 11465, 100766
200, 11470, 98035
200, 11475, 76171
200, 11480, 92862
200, 11485, 88414
200, 11490, 64063
200, 11495, 62179
200, 11500, 61557
200, 11505, 64833
200, 11510, 66408
200, 11515, 56949
200, 11520, 57112
200, 11525, 62530
200, 11530, 61883
200, 11535, 68000
200, 11540, 67984
200, 11545, 62893
200, 11550, 104068
200, 11555, 97321
200, 11560, 68805
200, 11565, 83046
200, 11570, 69226
200, 11575, 63512
200, 11580, 64451
200, 11585, 88585
200, 11590, 91376
200, 11595, 70695
200, 11600, 87061
200, 11605, 108954
200, 11610, 94855
200, 11615, 72063
200, 11620, 66599
200, 11625, 71162
200, 11630, 90092
200, 11635, 79509
200, 11640, 69340
200, 11645, 63601
200, 11650, 84116
200, 11655, 75435
200, 11660, 82069
200, 11665, 88609
200, 11670, 71644
200, 11675, 71803
200, 11680, 74914
200, 11685, 77590
200, 11690, 85587
200, 11695, 66782
200, 11700, 80829
200, 11705, 92670
200, 11710, 106652
200, 11715, 87771
200, 11720, 83752
200, 11725, 82537
200, 11730, 81299
200, 11735, 78039
200, 11740, 83780
200, 11745, 111019
200, 11750, 93081
200, 11755, 100727
200, 11760, 90123
200, 11765, 101202
200, 11770, 74351
200, 11775, 72172
200, 11780, 89632
200, 11785, 64436
200, 11790, 80908
200, 11795, 72303
200, 11800, 76759
200, 11805, 63921
200, 11810, 76685
200, 11815, 67917
200, 11820, 91249
200, 11825, 91531
200, 11830, 104139
200, 11835, 73986
200, 11840, 84157
200, 11845, 65801
200, 11850, 84284
200, 11855, 116794
200, 11860, 75438
200, 11865, 64485
200, 11870, 73264
200, 11875, 58115
200, 11880, 57869
200, 11885, 79412
200, 11890, 103613
200, 11895, 92288
200, 11900, 86461
200, 11905, 71068
200, 11910, 88539
200, 11915, 95426
200, 11920, 84475
200, 11925, 113427
200, 11930, 68682
200, 11935, 77535
200, 11940, 73741
200, 11945, 71689
200, 11950, 81957
200, 11955, 119220
200, 11960, 92725
200, 11965, 103297
200, 11970, 126262
200, 11975, 112584
200, 11980, 109298
200, 11985, 101822
200, 11990, 110281
200, 11995, 127238
200, 12000, 108942
200, 12005, 122154
200, 12010, 89060
200, 12015, 150124
200, 12020, 103898
200, 12025, 98479
200, 12030, 110973
200, 12035, 102925
200, 12040, 119336
200, 12045, 94370
200, 12050, 70681
200, 12055, 84260
200, 12060, 96251
200, 12065, 87335
200, 12070, 77230
200, 12075, 76908
200, 12080, 81078
200, 12085, 65969
200, 12090, 103324
200, 12095, 125625
200, 12100, 70051
200, 12105, 71035
200, 12110, 115276
200, 12115, 81862
200, 12120, 90129
200, 12125, 73243
200, 12130, 75573
200, 12135, 80814
200, 12140, 92247
200, 12145, 71976
200, 12150, 76821
200, 12155, 102728
200, 12160, 134833
200, 12165, 73863
200, 12170, 71093
200, 12175, 80471
200, 12180, 69962
200, 12185, 69150
200, 12190, 69814
200, 12195, 80503
200, 12200, 75675
200, 12205, 75371
200, 12210, 91175
200, 12215, 113722
200, 12220, 92028
200, 12225, 67235
200, 12230, 79343
200, 12235, 64598
200, 12240, 86997
200, 12245, 68562
200, 12250, 73277
200, 12255, 88249
200, 12260, 103569
200, 12265, 81584
200, 12270, 95427
200, 12275, 76803
200, 12280, 109665
200, 12285, 94286
200, 12290, 88125
200, 12295, 113538
200, 12300, 103694
200, 12305, 79790
200, 12310, 133139
200, 12315, 76652
200, 12320, 64242
200, 12325, 78654
200, 12330, 68768
200, 12335, 66568
200, 12340, 67759
200, 12345, 93759
200, 12350, 88679
200, 12355, 75659
200, 12360, 69416
200, 12365, 84185
200, 12370, 84203
200, 12375, 72875
200, 12380, 74061
200, 12385, 80280
200, 12390, 63278
200, 12395, 70959
200, 12400, 75083
200, 12405, 80541
200, 12410, 79213
200, 12415, 78481
200, 12420, 88371
200, 12425, 83071
200, 12430, 81232
200, 12435, 75710
200, 12440, 77117
200, 12445, 74293
200, 12450, 71882
200, 12455, 65449
200, 12460, 82257
200, 12465, 90816
200, 12470, 88118
200, 12475, 66104
200, 12480, 96201
200, 12485, 81517
200, 12490, 87783
200, 12495, 84643
200, 12500, 89456
200, 12505, 91864
200, 12510, 69326
200, 12515, 81248
200, 12520, 74344
200, 12525, 74533
200, 12530, 73359
200, 12535, 69888
200, 12540, 74705
200, 12545, 80900
200, 12550, 92231
200, 12555, 78031
200, 12560, 85918
200, 12565, 81547
200, 12570, 88877
200, 12575, 97700
200, 12580, 120877
200, 12585, 157699
200, 12590, 154086
200, 12595, 117398
200, 12600, 136033
200, 12605, 119175
200, 12610, 117579
200, 12615, 113864
200, 12620, 90402
200, 12625, 82864
200, 12630, 129013
200, 12635, 104817
200, 12640, 92179
200, 12645, 83913
200, 12650, 90653
200, 12655, 77239
200, 12660, 92536
200, 12665, 79708
200, 12670, 150899
200, 12675, 80400
200, 12680, 79024
200, 12685, 78691
200, 12690, 87267
200, 12695, 82154
200, 12700, 73984
200, 12705, 84669
200, 12710, 86671
200, 12715, 76798
200, 12720, 88023
200, 12725, 79301
200, 12730, 86617
200, 12735, 90848
200, 12740, 98162
200, 12745, 82072
200, 12750, 87878
200, 12755, 80117
200, 12760, 83454
200, 12765, 80764
200, 12770, 86925
200, 12775, 91137
200, 12780, 87111
200, 12785, 93186
200, 12790, 90565
200, 12795, 81540
200, 12800, 81251
200, 12805, 81026
200, 12810, 78073
200, 12815, 90239
200, 12820, 94379
200, 12825, 73933
200, 12830, 89615
200, 12835, 68344
200, 12840, 91276
200, 12845, 77495
200, 12850, 79992
200, 12855, 78373
200, 12860, 88319
200, 12865, 84034
200, 12870, 80186
200, 12875, 78325
200, 12880, 109730
200, 12885, 74025
200, 12890, 83588
200, 12895, 79190
200, 12900, 80989
200, 12905, 80313
200, 12910, 87911
200, 12915, 80476
200, 12920, 72869
200, 12925, 83419
200, 12930, 78300
200, 12935, 87761
200, 12940, 93361
200, 12945, 81758
200, 12950, 89039
200, 12955, 86678
200, 12960, 77515
200, 12965, 88431
200, 12970, 68877
200, 12975, 95474
200, 12980, 77979
200, 12985, 79751
200, 12990, 98350
200, 12995, 94253
200, 13000, 96884
200, 13005, 81319
200, 13010, 88527
200, 13015, 87254
200, 13020, 78623
200, 13025, 94632
200, 13030, 89731
200, 13035, 91476
200, 13040, 90057
200, 13045, 82506
200, 13050, 84856
200, 13055, 95059
200, 13060, 76464
200, 13065, 86834
200, 13070, 79785
200, 13075, 98076
200, 13080, 84597
200, 13085, 95986
200, 13090, 98955
200, 13095, 79715
200, 13100, 72434
200, 13105, 86488
200, 13110, 83413
200, 13115, 94292
200, 13120, 118442
200, 13125, 135746
200, 13130, 123474
200, 13135, 114865
200, 13140, 140318
200, 13145, 122776
200, 13150, 122220
200, 13155, 115516
200, 13160, 126574
200, 13165, 129728
200, 13170, 142391
200, 13175, 141145
200, 13180, 124919
200, 13185, 142061
200, 13190, 136950
200, 13195, 129144
200, 13200, 121151
200, 13205, 112865
200, 13210, 153434
200, 13215, 153072
200, 13220, 136933
200, 13225, 158144
200, 13230, 151219
200, 13235, 135127
200, 13240, 116742
200, 13245, 130520
200, 13250, 141466
200, 13255, 130535
200, 13260, 113830
200, 13265, 89246
200, 13270, 93711
200, 13275, 101284
200, 13280, 84071
200, 13285, 98121
200, 13290, 92415
200, 13295, 84730
200, 13300, 97702
200, 13305, 97459
200, 13310, 89336
200, 13315, 80910
200, 13320, 99527
200, 13325, 89843
200, 13330, 89458
200, 13335, 85812
200, 13340, 96826
200, 13345, 97434
200, 13350, 88951
200, 13355, 80547
200, 13360, 101105
200, 13365, 96984
200, 13370, 96190
200, 13375, 99006
200, 13380, 69793
200, 13385, 90933
200, 13390, 94131
200, 13395, 120955
200, 13400, 96129
200, 13405, 84307
200, 13410, 112946
200, 13415, 110327
200, 13420, 103417
200, 13425, 107370
200, 13430, 92791
200, 13435, 103909
200, 13440, 90897
200, 13445, 86747
200, 13450, 93980
200, 13455, 84219
200, 13460, 99441
200, 13465, 105735
200, 13470, 87163
200, 13475, 102016
200, 13480, 95947
200, 13485, 95034
200, 13490, 87023
200, 13495, 79636
200, 13500, 95102
200, 13505, 113345
200, 13510, 99476
200, 13515, 117558
200, 13520, 82716
200, 13525, 108500
200, 13530, 103371
200, 13535, 96366
200, 13540, 94077
200, 13545, 102436
200, 13550, 101276
200, 13555, 96325
200, 13560, 106473
200, 13565, 95095
200, 13570, 115269
200, 13575, 101423
200, 13580, 90426
200, 13585, 100299
200, 13590, 106007
200, 13595, 105925
200, 13600, 95615
200, 13605, 101144
200, 13610, 91250
200, 13615, 106110
200, 13620, 91105
200, 13625, 104362
200, 13630, 92811
200, 13635, 94805
200, 13640, 96709
200, 13645, 114414
200, 13650, 88382
200, 13655, 114433
200, 13660, 98319
200, 13665, 86750
200, 13670, 95820
200, 13675, 94712
200, 13680, 94772
200, 13685, 94732
200, 13690, 80633
200, 13695, 113286
200, 13700, 107310
200, 13705, 110623
200, 13710, 90262
200, 13715, 113644
200, 13720, 86969
200, 13725, 105976
200, 13730, 114327
200, 13735, 122908
200, 13740, 331977
200, 13745, 220509
200, 13750, 109715
200, 13755, 137460
200, 13760, 136881
200, 13765, 151593
200, 13770, 130637
200, 13775, 142772
200, 13780, 94151
200, 13785, 87990
200, 13790, 99577
200, 13795, 100095
200, 13800, 96777
200, 13805, 109291
200, 13810, 85356
200, 13815, 90850
200, 13820, 113278
200, 13825, 106356
200, 13830, 118797
200, 13835, 116690
200, 13840, 117860
200, 13845, 102481
200, 13850, 101045
200, 13855, 111391
200, 13860, 85058
200, 13865, 107159
200, 13870, 87265
200, 13875, 109822
200, 13880, 110644
200, 13885, 107117
200, 13890, 109513
200, 13895, 97037
200, 13900, 105449
200, 13905, 105425
200, 13910, 97621
200, 13915, 102300
200, 13920, 107784
200, 13925, 106112
200, 13930, 95165
200, 13935, 109420
200, 13940, 97297
200, 13945, 104114
200, 13950, 114886
200, 13955, 160450
200, 13960, 101186
200, 13965, 103467
200, 13970, 94996
200, 13975, 96094
200, 13980, 109726
200, 13985, 91271
200, 13990, 102727
200, 13995, 126660
200, 14000, 104535
200, 14005, 103468
200, 14010, 103115
200, 14015, 102099
200, 14020, 89730
200, 14025, 154468
200, 14030, 117385
200, 14035, 103629
200, 14040, 127062
200, 14045, 90660
200, 14050, 106691
200, 14055, 104869
200, 14060, 119656
